track_id,name,album,artists,url,acousticness,danceability,energy,instrumentalness,speechiness,valence,duration,loudness,tempo,time_signature,key,mode
4LteP7qMBiV8Tol9Oug4Kc,Drawing Symbols,4Respect 4Freedom 4Loyalty 4WhatImportant,YoungBoy Never Broke Again,https://open.spotify.com/track/4LteP7qMBiV8Tol9Oug4Kc,0.159,0.615,0.723,0,0.0883,0.201,204.35646,-3.764,112.722,5,5,0
7CdoE8U5DwrwCaLoyf3ME0,All In,Top,YoungBoy Never Broke Again,https://open.spotify.com/track/7CdoE8U5DwrwCaLoyf3ME0,0.053,0.511,0.654,0,0.314,0.279,156.66254,-6.133,154.868,4,8,1
1oSevjov1EOdo8TYcrb5nQ,thinking of you,Inaudible,"mommy, Philanthrope, Kyle McEvoy",https://open.spotify.com/track/1oSevjov1EOdo8TYcrb5nQ,0.487,0.798,0.0841,0.8,0.209,0.506,131.0,-12.673,160.038,4,11,1
5odlY52u43F5BjByhxg7wg,golden hour,this is what ____ feels like (Vol. 1-4),JVKE,https://open.spotify.com/track/5odlY52u43F5BjByhxg7wg,0.653,0.515,0.593,0.162,0.0322,0.153,209.25977,-4.801,94.467,3,4,1
0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,https://open.spotify.com/track/0yc6Gst2xkRu0eMLeRMGCX,0.0205,0.37,0.467,0.572,0.0273,0.182,290.61688,-9.013,94.434,4,5,1
1eUGmzzvahJjOSWgDHuRlv,Girl With The Tattoo Enter.lewd,All I Want Is You,Miguel,https://open.spotify.com/track/1eUGmzzvahJjOSWgDHuRlv,0.856,0.372,0.239,0.000175,0.0296,0.127,102.81333,-11.314,113.451,4,6,0
3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,Destined 2 Win,"Lil Tjay, 6LACK",https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE,0.451,0.907,0.393,1.35e-06,0.0539,0.202,205.458,-7.636,104.949,4,4,0
0NHBjddjKTkJQvEb5oTilt,Back To My Bed,Back To My Bed,Elderbrook,https://open.spotify.com/track/0NHBjddjKTkJQvEb5oTilt,0.313,0.771,0.729,0.00452,0.0372,0.689,202.10667,-7.554,124.047,4,4,1
00KPugdklpcrFNnjWlXjj2,Euphoria,Euphoria,Luca,https://open.spotify.com/track/00KPugdklpcrFNnjWlXjj2,0.55,0.292,0.338,0.546,0.0424,0.035,218.2907,-14.421,119.924,4,6,0
0BQ4zIMESy75Qf2HeMi4ds,Electric Feel,Electric Feel,TEEMID,https://open.spotify.com/track/0BQ4zIMESy75Qf2HeMi4ds,0.416,0.686,0.472,0.0908,0.0897,0.0832,213.97498,-8.638,100.106,3,0,0
6ilctnbVwEWTURCfY6kCWH,Who's Driving?,Who's Driving?,Galva-Nice,https://open.spotify.com/track/6ilctnbVwEWTURCfY6kCWH,0.786,0.645,0.306,0.0669,0.0287,0.131,139.5,-7.424,76.976,4,5,1
63q1dd02dA3rd9edigSUoZ,Melt,Melt,eze east,https://open.spotify.com/track/63q1dd02dA3rd9edigSUoZ,0.98,0.566,0.185,0.933,0.0279,0.0399,126.66667,-12.833,143.937,4,2,1
2Q0Sgox8fZRoqE61pD9m2y,Indigo,Indigo,Lazlow,https://open.spotify.com/track/2Q0Sgox8fZRoqE61pD9m2y,0.713,0.671,0.397,0.928,0.0399,0.251,134.24998,-10.854,160.044,4,2,0
3zBhihYUHBmGd2bcQIobrF,(Sittin' On) the Dock of the Bay,The Dock of the Bay (Mono),Otis Redding,https://open.spotify.com/track/3zBhihYUHBmGd2bcQIobrF,0.684,0.769,0.367,1.62e-05,0.0312,0.535,163.75578,-11.226,103.621,4,2,1
65GbQI9VDTs7vo6MJL2iJA,Coming Home,Coming Home (Deluxe),Leon Bridges,https://open.spotify.com/track/65GbQI9VDTs7vo6MJL2iJA,0.461,0.424,0.465,5.52e-05,0.0297,0.462,206.38667,-6.595,112.418,3,6,1
2z3joGXrdGL2iEjIKQTiN1,Ville Mentality,4 Your Eyez Only,J. Cole,https://open.spotify.com/track/2z3joGXrdGL2iEjIKQTiN1,0.745,0.87,0.386,0.00013,0.0684,0.642,194.34666,-7.843,119.91,3,7,0
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Traveller,Chris Stapleton,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx,0.205,0.392,0.37,0.0096,0.0298,0.512,293.29333,-10.888,48.718,4,9,1
7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,?,"XXXTENTACION, Joey Bada$$",https://open.spotify.com/track/7J2gyNghNTzl4EsLhXp01Q,0.274,0.562,0.579,0,0.484,0.577,176.59093,-6.788,84.143,4,10,0
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,Luv Is Rage 2,Lil Uzi Vert,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,0.00264,0.732,0.75,0,0.231,0.401,182.70676,-6.366,155.096,4,11,0
4FRW5Nza1Ym91BGV4nFWXI,Lemon Pepper Freestyle (feat. Rick Ross),Scary Hours 2,"Drake, Rick Ross",https://open.spotify.com/track/4FRW5Nza1Ym91BGV4nFWXI,0.103,0.77,0.637,0,0.345,0.431,383.03693,-5.53,94.966,4,1,1
3VpxEo6vMpi4rQ6t2WVVkK,Escape (feat. Hayla),Kx5,"Kx5, deadmau5, Kaskade, Hayla",https://open.spotify.com/track/3VpxEo6vMpi4rQ6t2WVVkK,0.175,0.659,0.798,0.000379,0.0749,0.15,240.44527,-6.933,126.064,4,9,0
2R2haDSmphwkn4kANdHU5P,I’ll Find My Way To You,I’ll Find My Way To You,"Elderbrook, Emmit Fenn",https://open.spotify.com/track/2R2haDSmphwkn4kANdHU5P,0.0213,0.795,0.474,0.758,0.0642,0.477,264.04572,-8.166,120.017,4,6,1
5kAv0wk38BRqdMPbaGbKQe,Blossom,Colorize 2023 Spring Sampler,VisionV,https://open.spotify.com/track/5kAv0wk38BRqdMPbaGbKQe,0.625,0.611,0.715,0.918,0.049,0.0327,240.44856,-10.448,123.877,3,9,1
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,Over It,"Summer Walker, Bryson Tiller",https://open.spotify.com/track/2xyx0o4xNOLLjBSbOOdcbA,0.603,0.726,0.408,0,0.0614,0.459,143.22667,-6.606,115.918,4,11,0
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",OneRepublic,https://open.spotify.com/track/4h9wh7iOZ0GGn8QVp4RAOB,0.0826,0.704,0.797,0.000745,0.0475,0.825,148.48586,-5.927,139.994,4,0,1
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SOS,SZA,https://open.spotify.com/track/1Qrg8KqiBpW07V7PNxwwwL,0.0521,0.644,0.735,0.144,0.0391,0.418,153.94667,-5.747,88.98,4,8,1
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Torches,Foster The People,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,0.145,0.733,0.71,0.115,0.0292,0.965,239.6,-5.849,127.975,4,5,0
6Qyc6fS4DsZjB2mRW9DsQs,Iris,Dizzy up the Girl,The Goo Goo Dolls,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,0.00125,0.315,0.715,7.97e-06,0.0362,0.497,289.53333,-8.072,155.925,3,11,0
3hUxzQpSfdDqwM3ZTFQY0K,august,folklore,Taylor Swift,https://open.spotify.com/track/3hUxzQpSfdDqwM3ZTFQY0K,0.538,0.532,0.623,7.28e-05,0.0331,0.403,261.92267,-9.208,89.937,4,5,1
1ei3hzQmrgealgRKFxIcWn,In The Stars,In The Stars,Benson Boone,https://open.spotify.com/track/1ei3hzQmrgealgRKFxIcWn,0.338,0.362,0.54,0,0.0528,0.3,216.4103,-6.031,78.007,3,10,1
5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,SOS,SZA,https://open.spotify.com/track/5Y35SjAfXjjG0sFQ3KOxmm,0.805,0.358,0.284,0,0.0285,0.276,180.85333,-8.285,99.796,3,7,1
1XTY6rA7XQosc0ynkkE9kN,Black Friday,Black Friday,Tom Odell,https://open.spotify.com/track/1XTY6rA7XQosc0ynkkE9kN,0.931,0.48,0.199,0.0563,0.0329,0.201,221.51048,-12.398,165.476,4,6,1
3V0nnQhqvbE3JmiDdnzQFQ,July (feat. Leon Bridges),July (feat. Leon Bridges),"Noah Cyrus, Leon Bridges",https://open.spotify.com/track/3V0nnQhqvbE3JmiDdnzQFQ,0.853,0.708,0.211,0,0.0424,0.362,152.28,-9.603,72.5,4,9,0
5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,T R A P S O U L,Bryson Tiller,https://open.spotify.com/track/5rgrBsAFYMun6yhtnLKRPz,0.345,0.543,0.449,0,0.0463,0.29,249.32,-8.065,132.609,4,1,1
4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. H.E.R.),H.E.R.,"Daniel Caesar, H.E.R.",https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,0.793,0.473,0.371,0,0.0405,0.413,209.4,-10.219,75.205,4,4,0
6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,4 Your Eyez Only,J. Cole,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,0.352,0.657,0.421,0.000218,0.412,0.181,264.74667,-11.378,174.063,4,9,1
7qHfaAlihkWeA4Xu60v3Pi,Swim,Swim,COLIN,https://open.spotify.com/track/7qHfaAlihkWeA4Xu60v3Pi,0.154,0.687,0.453,0.63,0.0698,0.0872,127.09678,-11.823,92.949,4,6,1
4wivqn3Zpg89FCvc14fsGR,Wicked Game,Wicked Game,Kid Ava,https://open.spotify.com/track/4wivqn3Zpg89FCvc14fsGR,0.795,0.692,0.514,0.000854,0.0332,0.108,148.98305,-10.764,117.977,4,8,1
6gOFS1DicuJRiLSB4ZDorp,Like a Dream,Like a Dream,Mauve,https://open.spotify.com/track/6gOFS1DicuJRiLSB4ZDorp,0.583,0.737,0.476,0.0049,0.0378,0.309,151.79488,-15.889,117.076,4,0,1
2wk7mBr6JlorYMwESY7lyi,Stay by My Side,Stay by My Side,"SRTW, nourii, CLOSR",https://open.spotify.com/track/2wk7mBr6JlorYMwESY7lyi,0.725,0.599,0.469,0.000101,0.0358,0.283,111.16667,-8.369,120.114,4,9,1
75HBVc7kJLjC2LlPc4ScfH,Sleepless,Sleepless,"AVAION, PaulWetz, Nu Aspect, YUMA",https://open.spotify.com/track/75HBVc7kJLjC2LlPc4ScfH,0.372,0.673,0.595,0.37,0.0393,0.186,165.26321,-11.333,121.982,4,7,0
3xc9WBrfURBKh7TfwWajxe,Take You Home,Take You Home,RANE,https://open.spotify.com/track/3xc9WBrfURBKh7TfwWajxe,0.123,0.662,0.649,0.403,0.0467,0.184,145.50005,-9.333,119.942,4,2,1
1Ob94QesoxHSBrypyBbdfd,Shot Down,American Teen,Khalid,https://open.spotify.com/track/1Ob94QesoxHSBrypyBbdfd,0.893,0.767,0.512,0.000223,0.0591,0.489,207.10667,-6.777,123.921,4,6,1
1wIQtB3UQ1TfjNMZZqO6eh,everybody dies,everybody dies,J. Cole,https://open.spotify.com/track/1wIQtB3UQ1TfjNMZZqO6eh,0.281,0.779,0.694,1.36e-05,0.2,0.569,161.82668,-9.376,82.861,4,9,1
6NyhBA9M6KK0fuVsojxL00,January 28th,2014 Forest Hills Drive,J. Cole,https://open.spotify.com/track/6NyhBA9M6KK0fuVsojxL00,0.26,0.478,0.546,0,0.354,0.373,242.81332,-8.59,79.237,4,5,1
4txn9qnwK3ILQqv5oq2mO3,03' Adolescence,2014 Forest Hills Drive,J. Cole,https://open.spotify.com/track/4txn9qnwK3ILQqv5oq2mO3,0.388,0.519,0.809,0,0.556,0.262,264.21332,-6.362,146.02,4,1,1
35PKfoynRpVFoAUE3D5Kc6,Work Song,Hozier,Hozier,https://open.spotify.com/track/35PKfoynRpVFoAUE3D5Kc6,0.776,0.432,0.388,0,0.1,0.256,229.71593,-7.687,177.234,3,10,1
6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,French Exit,TV Girl,https://open.spotify.com/track/6dBUzqjtbnIa1TwYbyw5CM,7.53e-06,0.559,0.871,0.00545,0.0397,0.572,213.92,-5.338,104.97,4,5,0
11BAVEGi1ivJ6JWLqKUNrZ,Catch & Release - Deepend Remix,When The Lights Go Down,"Matt Simons, Deepend",https://open.spotify.com/track/11BAVEGi1ivJ6JWLqKUNrZ,0.555,0.838,0.536,0.000376,0.0478,0.107,195.17332,-8.645,104.988,4,1,0
7KX65PC1UZuImsUInThbav,Cold Little Heart - Radio Edit,Cold Little Heart (Radio Edit),Michael Kiwanuka,https://open.spotify.com/track/7KX65PC1UZuImsUInThbav,0.357,0.629,0.58,0.000353,0.0278,0.655,210.29991,-6.208,110.264,4,7,0
3GYlZ7tbxLOxe6ewMNVTkw,TV,Guitar Songs,Billie Eilish,https://open.spotify.com/track/3GYlZ7tbxLOxe6ewMNVTkw,0.83,0.412,0.236,0.00653,0.0379,0.119,281.38086,-15.159,140.214,4,4,0
180AbZduI6bYQIzwCHRwu9,A Night To Remember,A Night To Remember,"beabadoobee, Laufey",https://open.spotify.com/track/180AbZduI6bYQIzwCHRwu9,0.498,0.726,0.624,0.0294,0.0277,0.573,233.3884,-7.799,114.99,4,2,0
5985LToyqbVWWNczsD9g5N,Clouds,Clouds,"BUNT., Nate Traveller",https://open.spotify.com/track/5985LToyqbVWWNczsD9g5N,0.226,0.7,0.748,0.796,0.0771,0.154,158.76064,-8.16,130.056,4,9,0
4R2kfaDFhslZEMJqAFNpdd,cardigan,folklore,Taylor Swift,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,0.537,0.613,0.581,0.000345,0.0424,0.551,239.56041,-8.588,130.033,4,0,0
2jm0UrP5A9ccJ3twMI8cVq,Solo,Solo,Myles Smith,https://open.spotify.com/track/2jm0UrP5A9ccJ3twMI8cVq,0.697,0.427,0.458,0,0.0355,0.35,199.7561,-7.157,122.828,4,0,1
1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,The Life Of Pablo,Kanye West,https://open.spotify.com/track/1eQBEelI2NCy7AUTerX0KS,0.62,0.592,0.403,0,0.414,0.391,320.68,-8.768,105.169,4,0,0
047fCsbO4NdmwCBn8pcUXl,Marvins Room,Take Care (Deluxe),Drake,https://open.spotify.com/track/047fCsbO4NdmwCBn8pcUXl,0.646,0.492,0.26,0.00178,0.0921,0.312,347.22668,-17.341,111.519,5,9,0
7AzlLxHn24DxjgQX73F9fU,No Idea,Heaven Or Hell,Don Toliver,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,0.524,0.652,0.631,0.000579,0.0893,0.35,154.42416,-5.718,127.998,4,6,0
4jQqM4NI79HEcWHUJb8Hvf,I Wonder,Graduation,Kanye West,https://open.spotify.com/track/4jQqM4NI79HEcWHUJb8Hvf,0.141,0.542,0.466,0.000445,0.0831,0.124,243.44,-8.665,191.385,4,0,1
4kjI1gwQZRKNDkw1nI475M,MY EYES,UTOPIA,Travis Scott,https://open.spotify.com/track/4kjI1gwQZRKNDkw1nI475M,0.651,0.455,0.621,2.59e-06,0.0517,0.28,251.2498,-7.694,119.043,4,0,0
1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,I NEVER LIKED YOU,Future,https://open.spotify.com/track/1qMMYpVatbRITKCfq1gasi,0.0603,0.883,0.657,0,0.305,0.284,172.93333,-5.748,124.992,4,8,1
3wwo0bJvDSorOpNfzEkfXx,Let Me Know (I Wonder Why Freestyle),Let Me Know (I Wonder Why Freestyle),Juice WRLD,https://open.spotify.com/track/3wwo0bJvDSorOpNfzEkfXx,0.172,0.635,0.537,0,0.0832,0.383,215.38074,-7.895,125.028,4,7,0
5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,Graduation,"Kanye West, Dwele",https://open.spotify.com/track/5TRPicyLGbAF2LGBFbHGvO,0.0381,0.639,0.628,0,0.0399,0.43,237.50667,-7.578,90.482,4,6,0
6zeeWid2sgw4lap2jV61PZ,Better,Suncity,Khalid,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,0.0765,0.596,0.552,0.334,0.097,0.112,229.32,-10.278,97.949,4,0,0
7KVPsVMOK3NL7subwJ0dZj,Who You Foolin,Drip or Drown 2,Gunna,https://open.spotify.com/track/7KVPsVMOK3NL7subwJ0dZj,0.0942,0.916,0.756,0,0.188,0.756,151.53941,-7.653,115.69,4,0,1
1K3LRUEcUz5FMtPYyg0F45,Ho Hey,The Lumineers (Deluxe Edition),The Lumineers,https://open.spotify.com/track/1K3LRUEcUz5FMtPYyg0F45,0.765,0.682,0.471,0,0.0301,0.421,163.13333,-9.182,79.907,4,0,1
18uwL0vNUanqZH0ro2QcOP,comethru,"summer,",Jeremy Zucker,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,0.607,0.795,0.178,0,0.0574,0.608,181.61333,-11.991,93.976,4,0,1
5hnyJvgoWiQUYZttV4wXy6,Chasing Cars,Eyes Open,Snow Patrol,https://open.spotify.com/track/5hnyJvgoWiQUYZttV4wXy6,0.199,0.56,0.595,6.47e-05,0.0274,0.144,267.96,-4.53,104.006,4,9,1
1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,The Best of Sade,Sade,https://open.spotify.com/track/1Hv1VTm8zeOeybub15mA2R,0.238,0.734,0.58,0.0006,0.0321,0.962,258.69333,-6.619,119.336,4,9,0
254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,Tango In the Night (Deluxe Edition),Fleetwood Mac,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq,0.258,0.73,0.487,0.01,0.0303,0.731,226.65334,-10.991,114.965,4,4,1
6xp1u6ZEHXX8DxJIFFrVoP,Little Things x Gypsy Woman - L BEATS MASHUP,Little Things x Gypsy Woman (L BEATS MASHUP),Jorja Smith,https://open.spotify.com/track/6xp1u6ZEHXX8DxJIFFrVoP,0.00423,0.644,0.879,6.91e-06,0.0761,0.808,131.0,-5.204,126.935,4,6,0
4SqWKzw0CbA05TGszDgMlc,I Love You So,I Love You So,The Walters,https://open.spotify.com/track/4SqWKzw0CbA05TGszDgMlc,0.583,0.575,0.648,0,0.0358,0.466,160.23964,-4.891,75.977,4,10,1
3QtNPpwrajozNB5AORHYzP,Take You Higher,Sunsetter,LEISURE,https://open.spotify.com/track/3QtNPpwrajozNB5AORHYzP,0.0339,0.787,0.51,0.0371,0.0391,0.745,228.85333,-8.306,98.02,4,10,0
1B62o4CbdL9ckGvwsz2cgn,Where's My Love,SYML,SYML,https://open.spotify.com/track/1B62o4CbdL9ckGvwsz2cgn,0.868,0.604,0.36,0.0343,0.0253,0.37,202.0,-10.109,103.985,4,0,0
37y7iDayfwm3WXn5BiAoRk,Dark Red,Dark Red,Steve Lacy,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk,0.449,0.603,0.783,7.96e-06,0.062,0.775,173.10408,-4.023,172.041,4,6,1
0V5cvmTKsYmF5FmGGEAfmS,Je te laisserai des mots,Je te laisserai des mots,Patrick Watson,https://open.spotify.com/track/0V5cvmTKsYmF5FmGGEAfmS,0.989,0.303,0.187,0.489,0.0356,0.213,160.8532,-16.757,132.731,4,2,1
7E5eZ1ZGeqtIPIXIU5NceV,Marco and Gina,Ghibli Lofi,Otaku,https://open.spotify.com/track/7E5eZ1ZGeqtIPIXIU5NceV,0.548,0.733,0.262,0.854,0.0627,0.393,109.21664,-16.316,75.082,4,8,1
3hRV0jL3vUpRrcy398teAU,The Night We Met,Strange Trails,Lord Huron,https://open.spotify.com/track/3hRV0jL3vUpRrcy398teAU,0.969,0.544,0.369,0.279,0.038,0.102,208.21198,-9.514,174.097,3,9,1
2q0VexHJirnUPnEOhr2DxK,Biking,Biking,"Frank Ocean, JAY-Z, Tyler, The Creator",https://open.spotify.com/track/2q0VexHJirnUPnEOhr2DxK,0.681,0.673,0.463,4.9e-06,0.191,0.268,277.5207,-7.247,147.981,4,2,1
0fYVliAYKHuPmECRs1pbRf,Renegades,VHS,X Ambassadors,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf,0.0144,0.526,0.862,0.0597,0.0905,0.528,195.2,-6.003,90.052,4,2,1
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Black Star Elephant,Nico & Vinz,https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ,0.175,0.729,0.675,1.58e-06,0.0312,0.779,245.86667,-6.003,119.968,4,8,1
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,Elton John,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,0.432,0.601,0.532,6.25e-06,0.0286,0.341,281.61334,-9.119,136.576,4,10,1
738ezpBPFkPV6zZmJLicaN,One summer's day,Ghibli Lofi,"Otaku, LoFi Waiter",https://open.spotify.com/track/738ezpBPFkPV6zZmJLicaN,0.442,0.701,0.415,0.886,0.0663,0.326,127.05832,-17.812,74.989,4,0,1
3NsuucK8qXpIJf7KPZX7vq,i'm closing my eyes,i'm closing my eyes,potsu,https://open.spotify.com/track/3NsuucK8qXpIJf7KPZX7vq,0.534,0.895,0.109,0.549,0.0996,0.546,118.30222,-13.853,134.067,4,0,0
4JLI9AgtAXutJvjlXgZBoR,French Inhale,444,[bsd.u],https://open.spotify.com/track/4JLI9AgtAXutJvjlXgZBoR,0.499,0.87,0.146,0.941,0.22,0.889,108.0781,-11.877,80.087,4,8,0
3gaH1EhTC53WZeFRj3hGtp,Long Blue Light,Long Blue Light,Leif Vollebekk,https://open.spotify.com/track/3gaH1EhTC53WZeFRj3hGtp,0.517,0.552,0.485,0.106,0.0332,0.51,200.17332,-9.111,71.548,4,9,1
7r6dJAxWNa2Y2gIKwpeiKl,Wondrous,Wondrous,"RAZZ, Holly, Donner",https://open.spotify.com/track/7r6dJAxWNa2Y2gIKwpeiKl,0.362,0.613,0.565,0.000675,0.0324,0.0684,163.50922,-8.968,121.972,4,8,0
4mhvVTeZrijvRZl3waLITM,Whisper,Whisper,Naws,https://open.spotify.com/track/4mhvVTeZrijvRZl3waLITM,0.316,0.566,0.521,0.899,0.028,0.0823,187.86053,-11.858,122.001,4,10,0
6s0lRuSmYHZG7cDXkPGx4o,A Blessing in Disguise,A Blessing in Disguise,"Homem, lunne.",https://open.spotify.com/track/6s0lRuSmYHZG7cDXkPGx4o,0.804,0.715,0.559,0.036,0.078,0.0367,146.89655,-11.754,115.955,4,8,1
09pdwNv5PRdHjhEoxM6WJe,Sweet Disposition,Sweet Disposition,NEIMY,https://open.spotify.com/track/09pdwNv5PRdHjhEoxM6WJe,0.464,0.4,0.577,0.495,0.034,0.0379,205.91234,-8.571,124.78,4,5,1
3nJCkXH6iLaF9T2vBeHPcw,Life Goes On,Life Goes On,Friends & I,https://open.spotify.com/track/3nJCkXH6iLaF9T2vBeHPcw,0.636,0.688,0.575,0.13,0.0539,0.397,150.06248,-10.38,119.989,4,7,1
4BnNu11SXAJKu4TaMoipUA,Those Eyes,Those Eyes,"Rolipso, Cozy Sky, Eirik Næss",https://open.spotify.com/track/4BnNu11SXAJKu4TaMoipUA,0.148,0.587,0.694,0,0.0395,0.581,163.63637,-6.796,110.037,4,4,1
41TGVZy7cVA9XRCiPuneKY,Only Me & You,Only Me & You,"Thunder, Dizaro",https://open.spotify.com/track/41TGVZy7cVA9XRCiPuneKY,0.151,0.707,0.771,0.0111,0.0419,0.321,131.74998,-7.64,120.016,4,0,0
3U4isOIWM3VvDubwSI3y7a,All of Me,Love In The Future (Expanded Edition),John Legend,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,0.922,0.422,0.264,0,0.0322,0.331,269.56,-7.064,119.93,4,8,1
1LzNfuep1bnAUR9skqdHCK,Fade Into You,So Tonight That I Might See,Mazzy Star,https://open.spotify.com/track/1LzNfuep1bnAUR9skqdHCK,0.245,0.42,0.33,0.000679,0.0275,0.175,295.6,-13.925,157.113,3,9,1
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Pendulum (Expanded Edition),Creedence Clearwater Revival,https://open.spotify.com/track/2LawezPeJhN4AWuSB0GtAU,0.0664,0.741,0.697,2.28e-05,0.0277,0.774,160.13333,-7.028,116.109,4,0,1
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,The Diary Of Alicia Keys,Alicia Keys,https://open.spotify.com/track/3XVBdLihbNbxUwZosxcGuJ,0.603,0.609,0.444,6.86e-06,0.106,0.166,228.70667,-9.129,118.402,3,7,1
2Ixv55zR4IqrZdtNGWqHit,Dark Nights,Dark Nights,"Panuma, Tim Hughes, Kayla",https://open.spotify.com/track/2Ixv55zR4IqrZdtNGWqHit,0.535,0.624,0.705,0.539,0.0498,0.048,159.67741,-10.525,123.937,4,8,0
63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,Let's Stay Together,Al Green,https://open.spotify.com/track/63xdwScd1Ai1GigAwQxE8y,0.582,0.756,0.401,0.011,0.0526,0.514,199.39601,-10.702,101.954,4,7,0
61Oo3DUJubecZQosjho6Pp,Valuable Pain,Realer,YoungBoy Never Broke Again,https://open.spotify.com/track/61Oo3DUJubecZQosjho6Pp,0.23,0.525,0.811,0,0.345,0.513,169.45923,-5.702,169.685,4,5,0
6aommJFM8i3iT4inKuDSXh,Chachachá,Háblate de Mí,Jósean Log,https://open.spotify.com/track/6aommJFM8i3iT4inKuDSXh,0.791,0.68,0.321,4.67e-06,0.0376,0.416,215.98643,-10.944,110.827,4,5,1
27ViQppP3LZPCJl2A0w9kp,Destiny,Simple Things,"Zero 7, Sia, Sophie Barker",https://open.spotify.com/track/27ViQppP3LZPCJl2A0w9kp,0.217,0.63,0.576,0.686,0.0304,0.471,338.27972,-9.046,138.009,4,7,0
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,everything i wanted,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,0.902,0.704,0.225,0.657,0.0994,0.243,245.42561,-14.454,120.006,4,6,0
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),Lewis Capaldi,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,0.604,0.459,0.575,0,0.0573,0.183,215.10667,-4.857,111.881,4,3,1
7D7e6hm2LiNd6nLuJF6K9Q,Hex,Hex,80purppp,https://open.spotify.com/track/7D7e6hm2LiNd6nLuJF6K9Q,0.872,0.845,0.398,0.00713,0.268,0.482,122.22159,-15.781,109.996,4,5,1
5iUQMwxUPdJBFeGkePtM66,Dang! (feat. Anderson .Paak),The Divine Feminine,"Mac Miller, Anderson .Paak",https://open.spotify.com/track/5iUQMwxUPdJBFeGkePtM66,0.00826,0.836,0.67,0.000355,0.23,0.556,305.35,-6.907,107.018,4,5,0
7CH99b2i1TXS5P8UUyWtnM,Them Changes,Drunk,Thundercat,https://open.spotify.com/track/7CH99b2i1TXS5P8UUyWtnM,0.54,0.657,0.562,0.00143,0.0601,0.704,188.45387,-8.6,81.657,4,8,1
5VlTQnZO89Ioku8ssdbqJk,Dead Man Walking,Dead Man Walking,Brent Faiyaz,https://open.spotify.com/track/5VlTQnZO89Ioku8ssdbqJk,0.279,0.505,0.267,0,0.05,0.439,247.07959,-13.763,143.929,4,9,0
4255amV4enzl28KAn16rUO,Are You With Me,Less Is More,Lost Frequencies,https://open.spotify.com/track/4255amV4enzl28KAn16rUO,0.262,0.763,0.608,2.5e-05,0.035,0.393,138.01334,-8.1,121.02,4,5,0
